1.,1.,0.
0.9950437066167608,1.0075438890700046,0.01
0.9901744503940978,1.0151759092815769,0.02
0.9853918334852878,1.0228967565407792,0.03
0.9806954420555332,1.0307071111794053,0.04
0.9760848641996762,1.038607655474375,0.05
0.9715596897722729,1.0465990737535587,0.06
0.9671195257402067,1.0546820687309248,0.07
0.9627639886908737,1.0628573528144787,0.08
0.9584926953153298,1.0711256384998595,0.09
0.9543052668067723,1.0794876440780692,0.1
0.9502013419055175,1.087944107287894,0.11
0.9461805634964592,1.0964957699346074,0.12
0.9422425747501445,1.1051433742639558,0.13
0.9383870298374046,1.1138876761643772,0.14
0.9346135971328983,1.1227294473903229,0.15
0.9309219459499607,1.1316694605822328,0.16
0.9273117473961562,1.1407084909319356,0.17
0.9237826884668003,1.1498473334989017,0.18
0.920334464442916,1.1590867926191242,0.19
0.9169667705417696,1.1684276725159182,0.2
0.9136792947181048,1.1778707692671104,0.21
0.9104717562554167,1.1874169188200139,0.22
0.9073438903453857,1.1970669767437732,0.23
0.9042954321796924,1.2068217986075334,0.24
0.9013261169500179,1.2166822399804398,0.25
0.8984356798480424,1.2266491564316373,0.26
0.8956238560654468,1.2367234035302708,0.27
0.8928903813384177,1.2469058373750894,0.28
0.8902350130628794,1.2571973425177876,0.29
0.8876575369716203,1.2675988455390417,0.3
0.88515774070361,1.2781112763837723,0.31
0.8827354118978182,1.2887355649969001,0.32
0.8803903381932148,1.2994726413233457,0.33
0.8781223072287693,1.3103234353080297,0.34
0.8759311066434515,1.3212888768958728,0.35000000000000003
0.8738165268875564,1.3323698988318788,0.36
0.8717783888533137,1.3435674761346268,0.37
0.8698165319106441,1.3548826159977385,0.38
0.8679307956786345,1.3663163263901972,0.39
0.8661210197763717,1.3778696152809855,0.4
0.8643870438229424,1.3895434906390862,0.41000000000000003
0.8627287074374336,1.4013389604334825,0.42
0.8611458502389321,1.413257032633157,0.43
0.8596383190331066,1.4252987253428249,0.44
0.8582059944641846,1.4374651116552466,0.45
0.8568487671018918,1.4497572831059422,0.46
0.8555665275167534,1.4621763312415348,0.47000000000000003
0.8543591662792942,1.4747233476086477,0.48
0.8532265739600389,1.487399423753904,0.49
0.8521686411295126,1.5002056512239272,0.5
0.8511852584442775,1.5131431216445448,0.51
0.8502763313820878,1.5262129506774196,0.52
0.8494417968721552,1.5394163110065655,0.53
0.8486815958532353,1.552754383545992,0.54
0.8479956692640841,1.5662283492097087,0.55
0.8473839580434572,1.5798393889117244,0.56
0.8468464031301107,1.593588683566049,0.5700000000000001
0.8463829454628005,1.6074774140866916,0.58
0.845993526965688,1.6215067628568876,0.59
0.8456781132662261,1.6356779552197747,0.6
0.8454366942667825,1.6499922650263354,0.61
0.8452692609693143,1.6644509687084241,0.62
0.845175804375779,1.6790553426978942,0.63
0.8451563154881337,1.6938066634265998,0.64
0.8452107853083357,1.7087062073263946,0.65
0.8453392048383424,1.7237552508291325,0.66
0.8455415507692389,1.7389550379901961,0.67
