1.,1.,1.,-5.72154061208731,0.
0.9632804591922405,0.9999206662041654,1.0050714171786466,-5.588362899356866,0.01
0.927544172690953,0.9996874855656872,1.0102852132948121,-5.457407804273721,0.02
0.8927788243086996,0.9993075545485712,1.0156407487756476,-5.328647737084218,0.03
0.8589722462510022,0.9987878320337799,1.0211373841027427,-5.202055423360143,0.04
0.8261124458746575,0.9981351493260788,1.0267744861253356,-5.077603900996774,0.05
0.7941876061540124,0.9973562103137024,1.0325514280853203,-4.955266517516257,0.06
0.7631860931132096,0.9964575868950474,1.0384675898994022,-4.835016927155873,0.07
0.7330964382688441,0.9954457325889462,1.0445223575272748,-4.716829088080928,0.08
0.703907268503781,0.9943270335600686,1.0507151204112033,-4.600677259616596,0.09
0.6756076237006396,0.9931075838610591,1.0570452831047257,-4.486535999523728,0.1
0.648186626569289,0.9917934187653333,1.0635122531915675,-4.374380161214752,0.11
0.6216333998195983,0.9903905735463066,1.070115438255454,-4.264184891071331,0.12
0.5959371669451419,0.988905012503946,1.0768542495376248,-4.155925625752129,0.13
0.5710876284597841,0.9873423735474889,1.0837281157491667,-4.049578089526253,0.14
0.5470746256472498,0.9857082012597123,1.0907364708062852,-3.9451182916043273,0.15
0.5238879998073783,0.9840080402244674,1.0978787486259778,-3.8425225235837086,0.16
0.5015176125785783,0.9822474201026495,1.1051543838457842,-3.7417673567581744,0.17
0.47995368410559275,0.9804316252872644,1.1125628240440921,-3.6428296395948028,0.18
0.4591867398168654,0.9785657420238384,1.1201035279634874,-3.545686495150763,0.19
0.43920731478243835,0.9766548511125185,1.1277759547101134,-3.450315318569558,0.2
0.4200059444906288,0.9747040330261209,1.1355795634047396,-3.3566937744938663,0.21
0.40157333349160773,0.9727182554698971,1.143513819202311,-3.2647997946580674,0.22
0.3839006115357987,0.970702212912271,1.1515782024989798,-3.1746115753588917,0.23
0.3669789740004377,0.9686605595713194,1.1597721960552947,-3.0861075750030267,0.24
0.3507996162627605,0.9665979496651191,1.1680952826318052,-2.9992665116937847,0.25
0.3353537799091751,0.9645190070887951,1.176546946617821,-2.9140673608063548,0.26
0.3206330946390063,0.9624281110136715,1.1851266860268463,-2.8304893526109787,0.27
0.30662938384894295,0.9603295229538928,1.1938340056467671,-2.7485119698890923,0.28
0.29333447234399906,0.9582275037117938,1.202668410313919,-2.668114945573403,0.29
0.2807401898186676,0.956126310833696,1.2116294050352479,-2.5892782604615707,0.3
0.2688386015618176,0.9540300562358393,1.2207165028672617,-2.5119821408427736,0.31
0.25762210749102665,0.951942652186423,1.2299292281903282,-2.4362070562624516,0.32
0.2470831329505191,0.9498679966296527,1.239267106232394,-2.361933717237042,0.33
0.23721410328451936,0.9478099875097334,1.2487296622214052,-2.2891430729782054,0.34
